comparison,algorithm,cycle,n,events,weight_variable,core_model,extended_model,metric,point_estimate,bootstrap_mean,bootstrap_bias,bootstrap_se,ci_lower,ci_upper,ci_level,ci_method,replicate_method,n_replicates_requested,n_replicates_valid,valid_replicate_fraction,design_df
renal,xgboost,2009-2010,5990,646,combined_mec_weight,model0_core,model1_renal,delta_Brier_improvement,9.026916308852578e-05,8.497126071893948e-05,-5.297902369586307e-06,0.00032851550623128083,-0.0005237709600591247,0.0007245737508731771,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,16
renal,xgboost,2009-2010,5990,646,combined_mec_weight,model0_core,model1_renal,delta_log_loss_improvement,0.0005747934814633038,0.0005635911036852765,-1.1202377778027264e-05,0.0008507865320183468,-0.001087559197889465,0.0021963765677002283,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,16
renal,xgboost,2009-2010,5990,646,combined_mec_weight,model0_core,model1_renal,core_calibration_intercept,-0.043858445971230654,-0.0463457157542022,-0.002487269782971549,0.0743887772495841,-0.19840521247250048,0.08953996253123932,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,16
renal,xgboost,2009-2010,5990,646,combined_mec_weight,model0_core,model1_renal,extended_calibration_intercept,-0.06554829089549324,-0.06822966094038793,-0.0026813700448946876,0.07838566570575249,-0.22617022732081793,0.07635044692185852,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,16
renal,xgboost,2009-2010,5990,646,combined_mec_weight,model0_core,model1_renal,core_calibration_slope,1.0171474202076225,1.016780580760196,-0.00036683944742654795,0.01909164628751209,0.9806435811435723,1.0535605885949466,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,16
renal,xgboost,2009-2010,5990,646,combined_mec_weight,model0_core,model1_renal,extended_calibration_slope,0.9911562778110755,0.9907622419489096,-0.000394035862165909,0.01797665734034425,0.9572643119361666,1.0266627086222033,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,16
renal,xgboost,2009-2010,5990,646,combined_mec_weight,model0_core,model1_renal,absolute_intercept_deviation_change,-0.02168984492426259,-0.014177968721770828,0.007511876202491762,0.023087787654359364,-0.054986508536823915,0.03363748256656152,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,16
renal,xgboost,2009-2010,5990,646,combined_mec_weight,model0_core,model1_renal,absolute_slope_deviation_change,0.008303698018698014,0.004336924160647679,-0.003966773858050335,0.02069571431917309,-0.032536696819877683,0.03966884119020624,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,16
renal,xgboost,2011-2012,5260,550,combined_mec_weight,model0_core,model1_renal,delta_AUROC,0.0033743708410318707,0.003356353103853479,-1.8017737178391627e-05,0.002552939231981482,-0.0015748756262872559,0.00822826787140709,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,17
renal,xgboost,2011-2012,5260,550,combined_mec_weight,model0_core,model1_renal,delta_PR_AUC,0.020542299720866297,0.02137805831453565,0.0008357585936693522,0.01203057635025178,-0.001040547398270584,0.0458164701751487,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,17
renal,xgboost,2011-2012,5260,550,combined_mec_weight,model0_core,model1_renal,delta_Brier_improvement,0.0007379659315942394,0.000751587774773711,1.3621843179471567e-05,0.000596117999692026,-0.00038201170727438584,0.0019014000954834206,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,17
renal,xgboost,2011-2012,5260,550,combined_mec_weight,model0_core,model1_renal,delta_log_loss_improvement,0.0024529822684883074,0.0024849590465388653,3.1976778050557975e-05,0.0016673077857633381,-0.000697748005100047,0.00572339060377327,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,17
renal,xgboost,2011-2012,5260,550,combined_mec_weight,model0_core,model1_renal,core_calibration_intercept,-0.03199788500966368,-0.02875493809414329,0.003242946915520392,0.11844776700571612,-0.24303012418301906,0.21416993799730313,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,17
renal,xgboost,2011-2012,5260,550,combined_mec_weight,model0_core,model1_renal,extended_calibration_intercept,-0.023391302301430814,-0.01781130340660057,0.005579998894830244,0.1341645844332549,-0.256091151898454,0.2538832842899673,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,17
renal,xgboost,2011-2012,5260,550,combined_mec_weight,model0_core,model1_renal,core_calibration_slope,0.9461705156422068,0.9486083128837579,0.0024377972415511318,0.05765919134050288,0.8447451227325821,1.0666222606194569,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,17
renal,xgboost,2011-2012,5260,550,combined_mec_weight,model0_core,model1_renal,extended_calibration_slope,0.9556868178578828,0.9592170770820555,0.003530259224172716,0.06515557091050031,0.8445805487008822,1.0929895998817116,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,17
renal,xgboost,2011-2012,5260,550,combined_mec_weight,model0_core,model1_renal,absolute_intercept_deviation_change,0.00860658270823287,-0.01195439504440916,-0.02056097775264203,0.030697422233451607,-0.07377798248888572,0.04429442868429701,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,17
renal,xgboost,2011-2012,5260,550,combined_mec_weight,model0_core,model1_renal,absolute_slope_deviation_change,0.009516302215676009,0.0005070102836002255,-0.009009291932075784,0.017566955601393625,-0.03605672637926938,0.03316135201800305,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,17
renal,xgboost,2013-2014,5522,573,combined_mec_weight,model0_core,model1_renal,delta_AUROC,0.004958854327179796,0.005008318531538511,4.946420435871478e-05,0.0020657150984534937,0.0010923842730887453,0.00896910815497051,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,15
renal,xgboost,2013-2014,5522,573,combined_mec_weight,model0_core,model1_renal,delta_PR_AUC,0.0032178250131638664,0.0025496806592304935,-0.0006681443539333729,0.009109427435225964,-0.014579470209645163,0.020087100016179416,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,15
renal,xgboost,2013-2014,5522,573,combined_mec_weight,model0_core,model1_renal,delta_Brier_improvement,0.0007717071085597688,0.000782104327247334,1.0397218687565224e-05,0.0005301344393020555,-0.00019874098090275096,0.001823223755327702,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,15
renal,xgboost,2013-2014,5522,573,combined_mec_weight,model0_core,model1_renal,delta_log_loss_improvement,0.002673872378882669,0.0026886284857360714,1.4756106853402312e-05,0.0013631551322866302,6.924270549396616e-05,0.005343379374298017,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,15
renal,xgboost,2013-2014,5522,573,combined_mec_weight,model0_core,model1_renal,core_calibration_intercept,-0.15639975697187156,-0.15296352976433997,0.003436227207531589,0.06120512209941377,-0.2719384583920764,-0.0296776223591295,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,15
renal,xgboost,2013-2014,5522,573,combined_mec_weight,model0_core,model1_renal,extended_calibration_intercept,-0.16422312233618894,-0.1605745185313982,0.0036486038047907343,0.06824535968884887,-0.28924094774203335,-0.025807724729071717,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,15
renal,xgboost,2013-2014,5522,573,combined_mec_weight,model0_core,model1_renal,core_calibration_slope,0.9440151005637388,0.9485682068953419,0.004553106331603107,0.0454506064765063,0.8719124358169976,1.0410734429690702,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,15
renal,xgboost,2013-2014,5522,573,combined_mec_weight,model0_core,model1_renal,extended_calibration_slope,0.9568848380000458,0.9618583667370368,0.004973528736991084,0.050766662896145946,0.8754009970386988,1.0668573099257537,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,15
renal,xgboost,2013-2014,5522,573,combined_mec_weight,model0_core,model1_renal,absolute_intercept_deviation_change,-0.00782336536431738,-0.007734232043157383,8.913332115999782e-05,0.027340650590951924,-0.06014008372515755,0.04730220049881269,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,15
renal,xgboost,2013-2014,5522,573,combined_mec_weight,model0_core,model1_renal,absolute_slope_deviation_change,0.012869737436306927,0.005181347552728974,-0.007688389883577953,0.01745293903632098,-0.033189275004349206,0.036749327809811196,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,15
renal,xgboost,2015-2016,5404,597,combined_mec_weight,model0_core,model1_renal,delta_AUROC,0.002474860236417742,0.002473806410609285,-1.0538258084567646e-06,0.0016531087014422254,-0.0007611063631163034,0.005429509915255579,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,15
renal,xgboost,2015-2016,5404,597,combined_mec_weight,model0_core,model1_renal,delta_PR_AUC,0.007834154575511953,0.008719975591652435,0.0008858210161404815,0.009438930716462882,-0.0080074877997978,0.02725361932782907,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,15
renal,xgboost,2015-2016,5404,597,combined_mec_weight,model0_core,model1_renal,delta_Brier_improvement,0.0003331097480706313,0.00033753604429206333,4.426296221432015e-06,0.0004375226030079637,-0.00048003616427383226,0.0011767573956691752,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,15
renal,xgboost,2015-2016,5404,597,combined_mec_weight,model0_core,model1_renal,delta_log_loss_improvement,0.0010810949436253492,0.001091162034802298,1.0067091176948909e-05,0.001254254037923052,-0.0012389979901124392,0.0033985633861978335,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,15
renal,xgboost,2015-2016,5404,597,combined_mec_weight,model0_core,model1_renal,core_calibration_intercept,0.0141481790484985,0.019029710530413472,0.004881531481914971,0.08608159198812355,-0.13517381358440894,0.18543591071045018,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,15
renal,xgboost,2015-2016,5404,597,combined_mec_weight,model0_core,model1_renal,extended_calibration_intercept,0.0030167466500900884,0.007244366771516238,0.00422762012142615,0.09723414747368946,-0.15824687156088488,0.18111311096812105,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,15
renal,xgboost,2015-2016,5404,597,combined_mec_weight,model0_core,model1_renal,core_calibration_slope,1.061405147115536,1.0639849412522804,0.0025797941367444732,0.04561486040671237,0.986803426185724,1.1525893374711302,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,15
renal,xgboost,2015-2016,5404,597,combined_mec_weight,model0_core,model1_renal,extended_calibration_slope,1.04733416508781,1.0501175633169502,0.0027833982291400883,0.05157365814247599,0.9668191316115683,1.1406290912713506,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,15
renal,xgboost,2015-2016,5404,597,combined_mec_weight,model0_core,model1_renal,absolute_intercept_deviation_change,0.011131432398408412,-0.010499643700968854,-0.021631076099377266,0.036667403732160535,-0.08199288155318288,0.06284932038741724,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,15
renal,xgboost,2015-2016,5404,597,combined_mec_weight,model0_core,model1_renal,absolute_slope_deviation_change,0.014070982027725831,0.008122823582697038,-0.005948158445028794,0.019403393962818274,-0.02795544697617724,0.047698043331383555,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,15
renal,xgboost,2017-2018,5209,646,combined_mec_weight,model0_core,model1_renal,delta_AUROC,0.0019031486526223107,0.001987275616104665,8.412696348235413e-05,0.0016682075304514197,-0.0010430313351411798,0.005190566868925014,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,15
renal,xgboost,2017-2018,5209,646,combined_mec_weight,model0_core,model1_renal,delta_PR_AUC,0.00794994053091752,0.007248649830496888,-0.0007012907004206332,0.008546043349281177,-0.010331828028981164,0.02163626397506691,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,15
renal,xgboost,2017-2018,5209,646,combined_mec_weight,model0_core,model1_renal,delta_Brier_improvement,0.00012988675343936218,0.00013906467200464022,9.177918565278037e-06,0.00037253101589559447,-0.000568763820187042,0.0008181930626067822,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,15
renal,xgboost,2017-2018,5209,646,combined_mec_weight,model0_core,model1_renal,delta_log_loss_improvement,0.0007280935708352809,0.0007566649741635054,2.8571403328224465e-05,0.000990336732484514,-0.0011379302285520322,0.002599860921368782,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,15
renal,xgboost,2017-2018,5209,646,combined_mec_weight,model0_core,model1_renal,core_calibration_intercept,0.0007755849763541595,0.0002933860887901383,-0.0004821988875640212,0.11195658916484313,-0.2268301211319294,0.20591024173913522,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,15
renal,xgboost,2017-2018,5209,646,combined_mec_weight,model0_core,model1_renal,extended_calibration_intercept,0.027837428766817416,0.028447534653036965,0.0006101058862195488,0.10453808570645877,-0.17784699057084644,0.22486808036520525,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,15
renal,xgboost,2017-2018,5209,646,combined_mec_weight,model0_core,model1_renal,core_calibration_slope,1.007933387907845,1.0085968317645635,0.0006634438567185708,0.03892872938320811,0.9416672426105352,1.0840412054724198,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,15
renal,xgboost,2017-2018,5209,646,combined_mec_weight,model0_core,model1_renal,extended_calibration_slope,1.0095120407750433,1.0105987678121715,0.001086727037128199,0.03475772335550483,0.9480007694967126,1.0796719376071164,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,15
renal,xgboost,2017-2018,5209,646,combined_mec_weight,model0_core,model1_renal,absolute_intercept_deviation_change,-0.027061843790463256,0.0032316152275963556,0.03029345901805961,0.03263826237874427,-0.0529686278437047,0.06146934731080627,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,15
renal,xgboost,2017-2018,5209,646,combined_mec_weight,model0_core,model1_renal,absolute_slope_deviation_change,-0.0015786528671983824,0.003359294729069927,0.004937947596268309,0.010082920284699462,-0.016451445961346893,0.021993619567827777,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,15
metabolic,elastic_net,2005-2006,1836,216,combined_fasting_weight,model0_paired_metabolic,model2_metabolic,delta_AUROC,0.003367131482436725,0.003221916902928924,-0.00014521457950780097,0.0020822225763135116,-0.00041794633820275143,0.006935121620572503,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,15
metabolic,elastic_net,2005-2006,1836,216,combined_fasting_weight,model0_paired_metabolic,model2_metabolic,delta_PR_AUC,0.005025747255379687,0.005377932759861127,0.00035218550448144065,0.004908086909804982,-0.0023510591878759006,0.016018565157957153,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,15
metabolic,elastic_net,2005-2006,1836,216,combined_fasting_weight,model0_paired_metabolic,model2_metabolic,delta_Brier_improvement,0.0002699588961467547,0.0002703884261815397,4.2953003478497526e-07,0.00027817849721976614,-0.00026292936407911735,0.0007869223580423241,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,15
metabolic,elastic_net,2005-2006,1836,216,combined_fasting_weight,model0_paired_metabolic,model2_metabolic,delta_log_loss_improvement,0.0015475743921466723,0.0015492633119326073,1.6889197859350398e-06,0.0009771367330881273,-0.0003605896014989722,0.0033942009024029145,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,15
metabolic,elastic_net,2005-2006,1836,216,combined_fasting_weight,model0_paired_metabolic,model2_metabolic,core_calibration_intercept,-0.037452011008405166,-0.045678897956380984,-0.008226886947975819,0.13211989563641663,-0.3266740659350248,0.2054349349107969,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,15
metabolic,elastic_net,2005-2006,1836,216,combined_fasting_weight,model0_paired_metabolic,model2_metabolic,extended_calibration_intercept,-0.02543303737076285,-0.03284016605722449,-0.007407128686461643,0.1381777611844861,-0.3158113374176049,0.22913905147115096,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,15
metabolic,elastic_net,2005-2006,1836,216,combined_fasting_weight,model0_paired_metabolic,model2_metabolic,core_calibration_slope,0.9169226161188437,0.9187776220209357,0.0018550059020919774,0.07683166606248185,0.7841649269647293,1.0849594306382917,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,15
metabolic,elastic_net,2005-2006,1836,216,combined_fasting_weight,model0_paired_metabolic,model2_metabolic,extended_calibration_slope,0.9269292456119125,0.9292128218144821,0.0022835762025695816,0.07951735337768737,0.7892208518287648,1.1044940759177875,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,15
metabolic,elastic_net,2005-2006,1836,216,combined_fasting_weight,model0_paired_metabolic,model2_metabolic,absolute_intercept_deviation_change,0.012018973637642316,-0.0019809831108905753,-0.013999956748532891,0.0189126806933252,-0.041461765486678716,0.03219693302504755,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,15
metabolic,elastic_net,2005-2006,1836,216,combined_fasting_weight,model0_paired_metabolic,model2_metabolic,absolute_slope_deviation_change,0.010006629493068742,0.005290546671711805,-0.004716082821356936,0.012421738733109321,-0.026306365859687382,0.024922134980553533,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,15
metabolic,elastic_net,2007-2008,2337,288,combined_fasting_weight,model0_paired_metabolic,model2_metabolic,delta_AUROC,0.0007543095902586838,0.0007363082947343636,-1.8001295524320204e-05,0.00128367073538376,-0.0016605043333375474,0.0030419289788616065,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,16
metabolic,elastic_net,2007-2008,2337,288,combined_fasting_weight,model0_paired_metabolic,model2_metabolic,delta_PR_AUC,-0.004316419765807322,-0.0041981382748880695,0.00011828149091925276,0.005264888823982082,-0.013815625936147415,0.00626813841351142,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,16
metabolic,elastic_net,2007-2008,2337,288,combined_fasting_weight,model0_paired_metabolic,model2_metabolic,delta_Brier_improvement,-1.3628502191859182e-05,-4.052971527481297e-06,9.575530664377884e-06,0.0002729400171958711,-0.0004900910054716521,0.0004952062015873795,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,16
metabolic,elastic_net,2007-2008,2337,288,combined_fasting_weight,model0_paired_metabolic,model2_metabolic,delta_log_loss_improvement,0.0002892503817994718,0.00030655738268494466,1.7307000885472836e-05,0.0008853117103991433,-0.0012171527870397725,0.0018308231715867852,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,16
metabolic,elastic_net,2007-2008,2337,288,combined_fasting_weight,model0_paired_metabolic,model2_metabolic,core_calibration_intercept,0.08536096448356896,0.09243806782673507,0.007077103343166108,0.18719116552505535,-0.250981067061004,0.4341880076720056,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,16
metabolic,elastic_net,2007-2008,2337,288,combined_fasting_weight,model0_paired_metabolic,model2_metabolic,extended_calibration_intercept,0.07196322543904074,0.07877054833815827,0.006807322899117535,0.1939925338696694,-0.27134080859690135,0.4253845291292207,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,16
metabolic,elastic_net,2007-2008,2337,288,combined_fasting_weight,model0_paired_metabolic,model2_metabolic,core_calibration_slope,1.0347236697885005,1.0407949383463138,0.006071268557813259,0.07132282663426213,0.9154591186503751,1.1856945849972238,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,16
metabolic,elastic_net,2007-2008,2337,288,combined_fasting_weight,model0_paired_metabolic,model2_metabolic,extended_calibration_slope,1.0299380556321265,1.0361807488787367,0.006242693246610198,0.07646949184069846,0.9049500092903714,1.1867826899500638,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,16
metabolic,elastic_net,2007-2008,2337,288,combined_fasting_weight,model0_paired_metabolic,model2_metabolic,absolute_intercept_deviation_change,0.01339773904452822,-0.0020213741106854337,-0.015419113155213654,0.01959558424179729,-0.0379755386772605,0.036531145572113344,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,16
metabolic,elastic_net,2007-2008,2337,288,combined_fasting_weight,model0_paired_metabolic,model2_metabolic,absolute_slope_deviation_change,0.0047856141563740184,-0.0024793659352727797,-0.0072649800916467985,0.008821376577536042,-0.017224450775395358,0.016542956873887536,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,16
metabolic,elastic_net,2009-2010,2594,273,combined_fasting_weight,model0_paired_metabolic,model2_metabolic,delta_AUROC,0.0020727032968979042,0.002164134216499535,9.143091960163094e-05,0.0010620729630624697,0.00010758846135292586,0.004245010359147529,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,16
metabolic,elastic_net,2009-2010,2594,273,combined_fasting_weight,model0_paired_metabolic,model2_metabolic,delta_PR_AUC,0.001174192149474118,0.0016674382081005622,0.0004932460586264441,0.003509046655259324,-0.004927520840424551,0.00823251484528009,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,16
metabolic,elastic_net,2009-2010,2594,273,combined_fasting_weight,model0_paired_metabolic,model2_metabolic,delta_Brier_improvement,0.00026216802253965776,0.0002658188881798474,3.650865640189636e-06,0.0001475056503263252,-1.179281864235706e-05,0.0005605349752065018,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,16
metabolic,elastic_net,2009-2010,2594,273,combined_fasting_weight,model0_paired_metabolic,model2_metabolic,delta_log_loss_improvement,0.0010024670224907384,0.001017520879830882,1.5053857340143655e-05,0.0004867850020364286,9.123646731688897e-05,0.0019941685768943684,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,16
metabolic,elastic_net,2009-2010,2594,273,combined_fasting_weight,model0_paired_metabolic,model2_metabolic,core_calibration_intercept,-0.16763073341904453,-0.1699536334780181,-0.002322900058973565,0.08658021142143091,-0.3511973202228825,-0.010563235702635052,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,16
metabolic,elastic_net,2009-2010,2594,273,combined_fasting_weight,model0_paired_metabolic,model2_metabolic,extended_calibration_intercept,-0.1427029267267965,-0.14493346203302193,-0.0022305353062254396,0.08516646443889016,-0.32160297480145594,0.010971639782339714,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,16
metabolic,elastic_net,2009-2010,2594,273,combined_fasting_weight,model0_paired_metabolic,model2_metabolic,core_calibration_slope,0.9693975315895418,0.9702428659113955,0.0008453343218537412,0.030427101857884116,0.9136425237038313,1.0281676161872808,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,16
metabolic,elastic_net,2009-2010,2594,273,combined_fasting_weight,model0_paired_metabolic,model2_metabolic,extended_calibration_slope,0.9787573198908756,0.9797582792715033,0.0010009593806277195,0.03071610279794116,0.9229747954958393,1.037420554168917,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,16
metabolic,elastic_net,2009-2010,2594,273,combined_fasting_weight,model0_paired_metabolic,model2_metabolic,absolute_intercept_deviation_change,0.024927806692248033,0.02395336206562255,-0.0009744446266254821,0.012240050292703258,-0.0024003216947827105,0.04361539427093392,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,16
metabolic,elastic_net,2009-2010,2594,273,combined_fasting_weight,model0_paired_metabolic,model2_metabolic,absolute_slope_deviation_change,0.009359788301333771,0.005050664305173836,-0.0043091239961599356,0.008891504573895315,-0.015008076394703473,0.018017501857044493,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,16
metabolic,elastic_net,2011-2012,2294,239,combined_fasting_weight,model0_paired_metabolic,model2_metabolic,delta_AUROC,0.001741808927121169,0.0016373849842149187,-0.00010442394290625023,0.0020546290989435774,-0.0018541710689031514,0.005831027511573211,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,17
metabolic,elastic_net,2011-2012,2294,239,combined_fasting_weight,model0_paired_metabolic,model2_metabolic,delta_PR_AUC,0.0006013971812858232,0.000895133620407982,0.00029373643912215884,0.0037563530792810314,-0.007037272390908447,0.007906397705333707,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,17
metabolic,elastic_net,2011-2012,2294,239,combined_fasting_weight,model0_paired_metabolic,model2_metabolic,delta_Brier_improvement,5.311271871207002e-05,4.345512229202823e-05,-9.657596420041785e-06,0.00021449633081458411,-0.000400400451359613,0.0004254861800662447,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,17
metabolic,elastic_net,2011-2012,2294,239,combined_fasting_weight,model0_paired_metabolic,model2_metabolic,delta_log_loss_improvement,0.00028325905800247186,0.00025189583974389527,-3.1363218258576595e-05,0.0008087516701695797,-0.0013351299799852397,0.001844040508058162,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,17
metabolic,elastic_net,2011-2012,2294,239,combined_fasting_weight,model0_paired_metabolic,model2_metabolic,core_calibration_intercept,-0.04368025486658256,-0.038769671991678405,0.004910582874904153,0.1313028926565985,-0.2834872490238185,0.22916729875945793,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,17
metabolic,elastic_net,2011-2012,2294,239,combined_fasting_weight,model0_paired_metabolic,model2_metabolic,extended_calibration_intercept,-0.05957656883564306,-0.05467506430643666,0.004901504529206395,0.13241274187353108,-0.29937343164351576,0.21330926498631236,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,17
metabolic,elastic_net,2011-2012,2294,239,combined_fasting_weight,model0_paired_metabolic,model2_metabolic,core_calibration_slope,0.9109750364633603,0.9188885823537278,0.007913545890367524,0.08136023313948974,0.7831823739842454,1.0835273042249496,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,17
metabolic,elastic_net,2011-2012,2294,239,combined_fasting_weight,model0_paired_metabolic,model2_metabolic,extended_calibration_slope,0.9064394364242851,0.9142288744340967,0.007789438009811578,0.08138258858032496,0.7778299741938017,1.08053044662153,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,17
metabolic,elastic_net,2011-2012,2294,239,combined_fasting_weight,model0_paired_metabolic,model2_metabolic,absolute_intercept_deviation_change,-0.0158963139690605,-0.005569352300010879,0.010326961669049622,0.021493958346233428,-0.04214090776362164,0.039115037965999126,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,17
metabolic,elastic_net,2011-2012,2294,239,combined_fasting_weight,model0_paired_metabolic,model2_metabolic,absolute_slope_deviation_change,-0.0045356000390751605,-0.0030218961615690217,0.0015137038775061389,0.007953392959035506,-0.017377825003730675,0.014265114072738219,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,17
metabolic,elastic_net,2013-2014,2370,244,combined_fasting_weight,model0_paired_metabolic,model2_metabolic,delta_AUROC,-0.00014079879879358437,-0.00014244601282001768,-1.6472140264333149e-06,0.0013801658892120601,-0.002849585325537576,0.0023875285939396395,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,15
metabolic,elastic_net,2013-2014,2370,244,combined_fasting_weight,model0_paired_metabolic,model2_metabolic,delta_PR_AUC,0.00020903390267368316,0.0007948118965008138,0.0005857779938271306,0.007424946632020913,-0.014418047983787029,0.01354743625838798,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,15
metabolic,elastic_net,2013-2014,2370,244,combined_fasting_weight,model0_paired_metabolic,model2_metabolic,delta_Brier_improvement,0.0001950311879257427,0.00019316267478760885,-1.8685131381338481e-06,0.00032556931092683387,-0.00044380674863957745,0.0008125086276730872,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,15
metabolic,elastic_net,2013-2014,2370,244,combined_fasting_weight,model0_paired_metabolic,model2_metabolic,delta_log_loss_improvement,0.00022057764910313193,0.00021978734414102724,-7.903049621046931e-07,0.0008173446462634071,-0.001371224929389426,0.0017490533323849962,0.95,percentile,rao_wu_rescaled_bootstrap,2000,2000,1.0,15
