target_population,comparison_sample,model,model_label,algorithm,cycle,n,events,weight_variable,classification_threshold,classification_threshold_type,survey_weighted_AUROC,survey_weighted_PR_AUC,unweighted_AUROC,unweighted_PR_AUC,weighted_Brier,weighted_log_loss,unweighted_Brier,unweighted_log_loss,calibration_intercept,calibration_slope,observed_expected_ratio,weighted_observed_prevalence,weighted_mean_predicted_probability,calibration_in_the_large,sensitivity,specificity,PPV,NPV,F1,uacr_method
MEC examination sample,core MEC target sample,model0_core,Model 0 core clinical,xgboost,2011-2012,5143,515,combined_mec_weight_x_stabilized_uacr_ipw,0.5,fixed_0.50,0.8381976234949293,0.3460048964050994,0.8300626830353023,0.3473439399708486,0.0645907737925663,0.2258967903352118,0.0760959610342979,0.2575877268657776,-0.0755761667352002,0.9285217260273416,1.0385813918047937,0.0848010786111548,0.0816508742408641,0.0412919231861725,0.1145631067961165,0.9870354364736388,0.4957983193277311,0.9092356687898088,0.1861198738170347,stabilized_ipw_complete_case
MEC examination sample,core MEC target sample,model0_core,Model 0 core clinical,xgboost,2013-2014,5403,543,combined_mec_weight_x_stabilized_uacr_ipw,0.5,fixed_0.50,0.8442311413327247,0.371318085542719,0.8363034202608584,0.3808665883170721,0.0650176563960989,0.2252743404050266,0.0745700597763061,0.2529229494074543,-0.1864518960235197,0.9318454563073766,0.9444594319329198,0.0862652742378187,0.0913382526777981,-0.0627099300241913,0.151012891344383,0.9876543209876544,0.5774647887323944,0.9123740733700816,0.2394160583941605,stabilized_ipw_complete_case
MEC examination sample,core MEC target sample,model0_core,Model 0 core clinical,xgboost,2015-2016,5279,570,combined_mec_weight_x_stabilized_uacr_ipw,0.5,fixed_0.50,0.8677010664787347,0.3742374700173954,0.8466527329153206,0.3936311001087767,0.0634145000199038,0.2158241027303047,0.078062430024147,0.2596003132994015,0.05483486591937,1.0823478375056763,0.9450673307789016,0.0861160739590193,0.0911216282209698,-0.0619913915344101,0.1385964912280701,0.984922488851136,0.5266666666666666,0.9042698381750828,0.2194444444444444,stabilized_ipw_complete_case
MEC examination sample,core MEC target sample,model0_core,Model 0 core clinical,xgboost,2017-2018,5073,613,combined_mec_weight_x_stabilized_uacr_ipw,0.5,fixed_0.50,0.8491290319089161,0.3641223084231084,0.8218783604854462,0.3665858748853325,0.0708442995974081,0.2392607540236139,0.0893777906894683,0.2934422510407823,-0.0028194489434666,1.0004247945733742,0.997436104055728,0.0951700392307639,0.0954146725226688,-0.0028375887371936,0.130505709624796,0.9809417040358744,0.4848484848484848,0.8914017929910351,0.2056555269922878,stabilized_ipw_complete_case
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,elastic_net,2005-2006,4305,495,combined_mec_weight_x_stabilized_uacr_ipw,0.5,fixed_0.50,0.8512655407794797,0.3954796696235795,0.8450860309128025,0.4183499615210663,0.0638711437331469,0.2227926791023767,0.0809062271489697,0.2703170791169549,0.0929444450639667,1.0108111637957633,1.0553481661258568,0.0879688635233573,0.0833553005036126,0.0589165349246814,0.1939393939393939,0.9803149606299212,0.5614035087719298,0.9034833091436864,0.2882882882882883,stabilized_ipw_complete_case
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,elastic_net,2007-2008,5467,626,combined_mec_weight_x_stabilized_uacr_ipw,0.5,fixed_0.50,0.8525568336978863,0.3957173400129061,0.8303871417795151,0.3997300470688975,0.0619019794004137,0.2161541235649587,0.0832410854391711,0.2778600957166162,0.0486270967982415,1.0171446730243938,1.0137754756708857,0.0843132348585126,0.0831675621297869,0.014931836478814,0.1549520766773162,0.9826482131790952,0.5359116022099447,0.8999243284146803,0.2403965303593556,stabilized_ipw_complete_case
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,elastic_net,2009-2010,5860,617,combined_mec_weight_x_stabilized_uacr_ipw,0.5,fixed_0.50,0.8484202647273457,0.3507480636552095,0.8449775281142009,0.3944625844736711,0.0621089177489851,0.2158149690578662,0.0766404671520913,0.256903543829232,-0.1609176642584616,0.937507041948222,0.9619370088576736,0.0811503304101516,0.0843613767459887,-0.0423070676346961,0.1782820097244732,0.979019645241274,0.5,0.9101063829787234,0.2628434886499402,stabilized_ipw_complete_case
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,elastic_net,2011-2012,5143,515,combined_mec_weight_x_stabilized_uacr_ipw,0.5,fixed_0.50,0.842093240131445,0.3857747493848831,0.835846388802645,0.3773777581977521,0.062953000352066,0.2219701012477933,0.0749160080253811,0.254225033915156,-0.0579399015667028,0.9522274798318572,1.0193032517789062,0.0848010786111548,0.0831951418414083,0.0208725103076332,0.1766990291262136,0.9818496110630942,0.52,0.9146537842190016,0.263768115942029,stabilized_ipw_complete_case
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,elastic_net,2013-2014,5403,543,combined_mec_weight_x_stabilized_uacr_ipw,0.5,fixed_0.50,0.8509244102267703,0.3814675981928634,0.8457695776398456,0.4007495058461741,0.0638767556681998,0.2214297425772393,0.0730250345349848,0.2475021065453269,-0.0431621340394399,1.010956430336532,0.9560468099394418,0.0862652742378187,0.0902312243929593,-0.0492982232054339,0.1767955801104972,0.9851851851851852,0.5714285714285714,0.9146131805157592,0.270042194092827,stabilized_ipw_complete_case
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,elastic_net,2015-2016,5279,570,combined_mec_weight_x_stabilized_uacr_ipw,0.5,fixed_0.50,0.8685279982643753,0.3713499467869056,0.8519512840287169,0.392389152717533,0.063710144252195,0.2158577886127508,0.0778787617408013,0.2579922514981384,0.0509120512561911,1.0566145942653256,0.9696278819132834,0.0861160739590193,0.0888135289479237,-0.0337989111665919,0.156140350877193,0.9823741771076662,0.5174418604651163,0.905815547288036,0.2398921832884097,stabilized_ipw_complete_case
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,elastic_net,2017-2018,5073,613,combined_mec_weight_x_stabilized_uacr_ipw,0.5,fixed_0.50,0.8510336169356771,0.3783798769362359,0.830811125172825,0.3982206707802909,0.070943407916423,0.2387650260408496,0.0878515351795445,0.2885505398285512,0.004128618522296,0.9785927671719872,1.029196999941545,0.0951700392307639,0.0924701871810444,0.0317582662757343,0.1892332789559543,0.9771300448430492,0.5321100917431193,0.8976313079299691,0.2791817087845968,stabilized_ipw_complete_case
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,xgboost,2005-2006,4305,495,combined_mec_weight_x_stabilized_uacr_ipw,0.5,fixed_0.50,0.8547782407398354,0.4220218122520786,0.8494477584241366,0.4477104752105341,0.0634461543915197,0.2211119259991296,0.0798409208655357,0.2666624493753658,0.156162563631196,1.0105032020611846,1.105866737912302,0.0879688635233573,0.0795474359681243,0.109820741859349,0.1818181818181818,0.9847769028871391,0.6081081081081081,0.9025739716141448,0.2799377916018662,stabilized_ipw_complete_case
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,xgboost,2007-2008,5467,626,combined_mec_weight_x_stabilized_uacr_ipw,0.5,fixed_0.50,0.8598059848172263,0.4136357892038258,0.8369930565134207,0.4146597919229366,0.0611321305495191,0.2130101246229166,0.0820285230875015,0.2733378409089391,0.1976102981087138,1.0917963452109316,1.027938576052835,0.0843132348585126,0.0820216662967019,0.030054856297883,0.1309904153354632,0.9882255732286718,0.5899280575539568,0.8978978978978979,0.2143790849673202,stabilized_ipw_complete_case
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,xgboost,2009-2010,5860,617,combined_mec_weight_x_stabilized_uacr_ipw,0.5,fixed_0.50,0.8518003498761161,0.3473507898307344,0.8457509603759709,0.3881940478647441,0.0618177847113872,0.2144284266677322,0.076554074883461,0.2563056762848926,-0.0489111402790588,0.9907433792739292,0.9759683984191588,0.0811503304101516,0.0831485225767517,-0.0265021069065047,0.1507293354943274,0.984741560175472,0.5375722543352601,0.9078600316511342,0.2354430379746835,stabilized_ipw_complete_case
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,xgboost,2011-2012,5143,515,combined_mec_weight_x_stabilized_uacr_ipw,0.5,fixed_0.50,0.8434020011552386,0.3701056826841838,0.8378653363653908,0.3682894016358068,0.063719153069036,0.2227216134085294,0.0750196725130081,0.2536123950572161,-0.0563330757451588,0.9456273215652192,1.0298078239820196,0.0848010786111548,0.082346508383719,0.0320506233544137,0.1631067961165048,0.9803370786516854,0.48,0.913244766505636,0.2434782608695652,stabilized_ipw_complete_case
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,xgboost,2013-2014,5403,543,combined_mec_weight_x_stabilized_uacr_ipw,0.5,fixed_0.50,0.849341008307307,0.3751869644343385,0.8443641103759787,0.3909137989226112,0.0642565041042046,0.2225277234062872,0.0732860416173935,0.2484036433955879,-0.1799916115386213,0.9512527462722262,0.9277137519570536,0.0862652742378187,0.0929869521237971,-0.082415509890815,0.1988950276243093,0.983127572016461,0.5684210526315789,0.9165547669288318,0.2946793997271487,stabilized_ipw_complete_case
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,xgboost,2015-2016,5279,570,combined_mec_weight_x_stabilized_uacr_ipw,0.5,fixed_0.50,0.8710403321946489,0.3870515879119583,0.8542972955855344,0.4133561846104741,0.0627439976990491,0.2138783181446764,0.0764896348118782,0.2550078315274436,0.0596239166663977,1.0799175755111745,0.9508402755505144,0.0861160739590193,0.0905683911098109,-0.0552929538105573,0.1771929824561403,0.983860692291357,0.5706214689265536,0.9080752646021168,0.2704149933065596,stabilized_ipw_complete_case
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,xgboost,2017-2018,5073,613,combined_mec_weight_x_stabilized_uacr_ipw,0.5,fixed_0.50,0.8503567847133294,0.3702999791412644,0.8288879216380516,0.3879006315991715,0.0707762330667878,0.2389152204093382,0.0881394818425178,0.2891942922732121,0.0216235717947865,0.997244934536844,1.0192669081371326,0.0951700392307639,0.0933710674515097,0.0210698652316141,0.1566068515497553,0.9786995515695068,0.5026178010471204,0.8941007783695207,0.2388059701492537,stabilized_ipw_complete_case
